key,artist,song,duration_ms,length,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,Cleaned genre,Location
Attribute,Fabolous,Throw It In The Bag,231573,3.52,TRUE,2009,59,0.789,0.55,11,-7.423,0,0.0473,0.174,0,0.0614,0.696,172.049,"hip hop, pop, R&B",hip hop,US
Attribute,Jason Derulo,Whatcha Say,221253,3.41,FALSE,2010,70,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,"hip hop, pop",hip hop,US
Attribute,Empire of the Sun,Walking On A Dream,198440,3.18,FALSE,2008,77,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52E-06,0.0589,0.716,126.975,"rock, pop, Dance/Electronic",rock,AU
Attribute,Nickelback,If Today Was Your Last Day,249066,4.09,FALSE,2008,66,0.485,0.911,3,-5.749,1,0.0355,8.67E-05,0,0.092,0.568,89.956,"rock, metal",rock,CA
Attribute,Kasabian,Fire,252279,4.12,FALSE,2009,64,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,rock,rock,GB
Attribute,Jamie Foxx,Blame It,289746,4.5,TRUE,2008,65,0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,"hip hop, pop, R&B",hip hop,US
Attribute,Muse,Uprising,304840,5.05,FALSE,2009,75,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,rock,rock,GB
Attribute,Nickelback,Gotta Be Somebody,252653,4.13,FALSE,2008,62,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,"rock, metal",rock,CA
Attribute,James Morrison,Broken Strings,250453,4.1,FALSE,2008,70,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,"pop, R&B",pop,GB
Attribute,T.I.,Whatever You Like,249533,4.1,TRUE,2008,74,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,"hip hop, pop",hip hop,US
Attribute,Dizzee Rascal,Holiday,220626,3.41,FALSE,2011,60,0.545,0.918,0,-1.925,1,0.0448,0.0571,0,0.0415,0.855,117.985,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,OneRepublic,Secrets,224693,3.45,FALSE,2009,74,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,pop,pop,US
Attribute,Lily Allen,The Fear,207120,3.27,TRUE,2009,53,0.661,0.847,10,-6.948,1,0.0404,0.419,8.82E-05,0.107,0.522,134.002,pop,pop,GB
Attribute,Kings of Leon,Sex on Fire,203346,3.23,FALSE,2008,80,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,rock,rock,US
Attribute,Drake,Best I Ever Had,258760,4.19,TRUE,2010,54,0.431,0.894,5,-2.673,0,0.33,0.0951,0,0.188,0.605,162.161,"hip hop, pop, R&B",hip hop,CA
Attribute,Kelly Clarkson,Already Gone,281560,4.42,FALSE,2009,56,0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,"pop, R&B",pop,US
Attribute,Miley Cyrus,Party In The U.S.A.,202066,3.22,FALSE,2009,79,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,pop,pop,US
Attribute,Green Day,21 Guns,321093,5.21,FALSE,2009,73,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,rock,rock,US
Attribute,Taylor Swift,You Belong With Me,231146,3.51,FALSE,2008,55,0.687,0.771,6,-4.424,1,0.0384,0.164,2.46E-05,0.112,0.445,129.964,pop,pop,US
Attribute,Katy Perry,Waking Up In Vegas,199186,3.19,FALSE,2008,49,0.524,0.878,5,-3.108,0,0.0346,0.0012,0,0.098,0.59,130.989,pop,pop,US
Attribute,The Fray,You Found Me,241853,4.02,FALSE,2009,73,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,pop,pop,US
Attribute,Eminem,Love The Way You Lie,263373,4.23,TRUE,2010,81,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,hip hop,hip hop,US
Attribute,Lady Gaga,Bad Romance,294573,4.55,TRUE,2009,80,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,pop,pop,US
Attribute,Stromae,Alors on danse - Radio Edit,206066,3.26,FALSE,2010,77,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,pop,pop,BE
Attribute,Katy Perry,California Gurls,234653,3.55,FALSE,2012,72,0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,pop,pop,US
Attribute,Kesha,Take It Off,215200,3.35,FALSE,2010,68,0.729,0.675,5,-5.292,0,0.0286,4.14E-05,0.00126,0.0867,0.74,125.036,"pop, Dance/Electronic",pop,US
Attribute,Rihanna,Te Amo,208426,3.28,TRUE,2009,67,0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.917,"hip hop, pop, R&B",hip hop,US
Attribute,Timbaland,Carry Out (Featuring Justin Timberlake),232466,3.52,FALSE,2009,69,0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,"hip hop, pop, R&B",hip hop,US
Attribute,DJ Fresh,Gold Dust - Radio Edit,192446,3.12,FALSE,2010,63,0.451,0.948,0,-0.74,1,0.147,0.255,0,0.392,0.295,176.985,"pop, Dance/Electronic",pop,GB
Attribute,Taio Cruz,Break Your Heart,201546,3.22,FALSE,2010,74,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,"hip hop, pop",hip hop,GB
Attribute,Eminem,Not Afraid,248133,4.08,TRUE,2010,79,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,hip hop,hip hop,US
Attribute,Lady Gaga,Alejandro,274213,4.34,FALSE,2009,67,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,pop,pop,US
Attribute,Rihanna,Rude Boy,222920,3.43,TRUE,2009,74,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,"hip hop, pop, R&B",hip hop,US
Attribute,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220800,3.41,FALSE,2010,79,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,"hip hop, pop, R&B",hip hop,US
Attribute,Iyaz,Replay,182306,3.02,FALSE,2009,75,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,"hip hop, pop",hip hop,VG
Attribute,Flo Rida,Club Can't Handle Me (feat. David Guetta),234560,3.55,FALSE,2010,76,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,"hip hop, pop",hip hop,US
Attribute,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773,4.24,TRUE,2010,58,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,"hip hop, pop",hip hop,US
Attribute,Tinie Tempah,Written in the Stars (feat. Eric Turner),207653,3.28,FALSE,2010,57,0.656,0.931,7,-4.188,1,0.0981,0.0613,0,0.219,0.534,91.881,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Lady Gaga,Telephone,220640,3.41,FALSE,2009,69,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,pop,pop,US
Attribute,Tinie Tempah,Pass Out,268053,4.28,TRUE,2010,53,0.693,0.891,1,-3.261,1,0.296,0.0281,0,0.143,0.532,91.1,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Adam Lambert,Whataya Want from Me,227320,3.47,FALSE,2009,57,0.438,0.672,11,-4.706,0,0.0429,0.0055,0,0.0583,0.457,185.934,pop,pop,US
Attribute,Timbaland,If We Ever Meet Again (Featuring Katy Perry),292706,4.53,FALSE,2009,68,0.652,0.605,8,-7.371,1,0.0393,0.00481,0,0.0605,0.394,126.091,"hip hop, pop, R&B",hip hop,US
Attribute,Enrique Iglesias,I Like It,231373,3.51,FALSE,2010,63,0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,"pop, latin",pop,ES
Attribute,Ludacris,How Low,201586,3.22,TRUE,2010,63,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,"hip hop, pop",hip hop,US
Attribute,Kesha,Blah Blah Blah (feat. 3OH!3),172053,2.52,TRUE,2010,61,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,"pop, Dance/Electronic",pop,US
Attribute,DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",232506,3.53,TRUE,2010,51,0.544,0.781,10,-3.616,1,0.189,0.014,0,0.161,0.277,150.1,"hip hop, pop",hip hop,US
Attribute,Jason Derulo,In My Head,199026,3.19,FALSE,2010,65,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,"hip hop, pop",hip hop,US
Attribute,Nelly,Just A Dream,237800,3.58,FALSE,2010,73,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,"hip hop, pop, R&B",hip hop,US
Attribute,Rihanna,What's My Name?,263173,4.23,FALSE,2010,66,0.692,0.786,2,-2.959,1,0.069,0.23,0,0.0797,0.583,100.025,"hip hop, pop, R&B",hip hop,US
Attribute,Trey Songz,Say Aah (feat. Fabolous),207546,3.28,FALSE,2009,54,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,"hip hop, pop, R&B",hip hop,US
Attribute,Drake,Over,233560,3.54,TRUE,2010,57,0.325,0.848,7,-5.611,1,0.279,0.0109,0,0.124,0.433,100.093,"hip hop, pop, R&B",hip hop,CA
Attribute,The Saturdays,Higher,207613,3.28,FALSE,2010,61,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81E-06,0.264,0.596,117.011,"pop, Dance/Electronic",pop,GB
Attribute,Usher,Hey Daddy (Daddy's Home),224093,3.44,FALSE,2010,60,0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,95.975,"hip hop, pop, R&B",hip hop,US
Attribute,Lil Wayne,Right Above It,271946,4.32,TRUE,2010,68,0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.578,0.463,76.052,"hip hop, pop",hip hop,US
Attribute,The Wanted,All Time Low,205200,3.25,FALSE,2010,18,0.689,0.615,8,-5.022,0,0.0563,0.352,0,0.0789,0.783,134.036,"pop, Dance/Electronic",pop,GB
Attribute,Kesha,Your Love Is My Drug,187133,3.07,FALSE,2010,69,0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,"pop, Dance/Electronic",pop,US
Attribute,B.o.B,Nothin' on You (feat. Bruno Mars),268320,4.28,FALSE,2010,74,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,"hip hop, pop",hip hop,JM
Attribute,Scouting For Girls,This Ain't a Love Song,210680,3.31,FALSE,2017,52,0.458,0.905,0,-4.157,1,0.0451,0.000431,0,0.378,0.553,176.667,"pop, rock",pop,GB
Attribute,Owl City,Fireflies,228346,3.48,FALSE,2009,78,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,"rock, pop",rock,US
Attribute,Katy Perry,Firework,227893,3.48,FALSE,2010,72,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,pop,pop,US
Attribute,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),234453,3.54,FALSE,2011,71,0.595,0.912,10,-3.428,0,0.0884,0.0434,0,0.259,0.762,128.024,"hip hop, pop, latin",hip hop,US
Attribute,Jennifer Lopez,On The Floor,284866,4.45,FALSE,2011,79,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,"hip hop, pop, R&B",hip hop,US
Attribute,Rihanna,S&M,243533,4.04,FALSE,2010,73,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,"hip hop, pop, R&B",hip hop,US
Attribute,Kesha,Blow,219973,3.4,FALSE,2010,69,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66E-05,0.073,0.812,120.013,"pop, Dance/Electronic",pop,US
Attribute,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,3.15,TRUE,2012,72,0.666,0.876,3,-3.078,1,0.0414,0.055,0,0.259,0.552,129.884,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Lykke Li,I Follow Rivers - The Magician Remix,281106,4.41,FALSE,2011,51,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,"pop, Dance/Electronic",pop,SE
Attribute,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,4.12,FALSE,2011,81,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,"hip hop, pop, latin",hip hop,US
Attribute,Katy Perry,E.T.,229573,3.5,FALSE,2012,65,0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,pop,pop,US
Attribute,Britney Spears,I Wanna Go,210266,3.3,FALSE,2011,66,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.80E-06,0.332,0.787,130.002,pop,pop,US
Attribute,Enrique Iglesias,Tonight (I'm Fuckin' You),232213,3.52,TRUE,2010,63,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58E-06,0.116,0.321,125.953,"pop, latin",pop,ES
Attribute,Jessie J,Do It Like A Dude,195240,3.15,TRUE,2011,57,0.663,0.843,2,-3.672,1,0.049,0.0491,0,0.364,0.375,140.036,"hip hop, pop",hip hop,GB
Attribute,DJ Fresh,Louder (feat. Sian Evans) - Radio Edit,206776,3.27,FALSE,2012,55,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,"pop, Dance/Electronic",pop,GB
Attribute,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773,4.24,TRUE,2010,76,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,"hip hop, pop",hip hop,US
Attribute,Nickelback,When We Stand Together,190786,3.11,FALSE,2011,65,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89E-05,0.0404,0.88,187.961,"rock, metal",rock,CA
Attribute,M83,Midnight City,243960,4.04,FALSE,2011,76,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.40E-06,0.0658,0.272,105.013,"rock, pop, metal, Dance/Electronic",rock,FR
Attribute,Britney Spears,Till the World Ends,237946,3.58,FALSE,2011,65,0.693,0.705,8,-5.747,1,0.0665,0.0228,0,0.202,0.45,131.951,pop,pop,US
Attribute,Coldplay,Paradise,278719,4.39,FALSE,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,"rock, pop",rock,GB
Attribute,Katy Perry,Last Friday Night (T.G.I.F.),230746,3.51,FALSE,2012,74,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,pop,pop,US
Attribute,DJ Khaled,I'm On One,296146,4.56,TRUE,2011,70,0.413,0.807,11,-3.499,0,0.318,0.0536,0,0.631,0.438,149.33,"hip hop, pop",hip hop,US
Attribute,The Wanted,Glad You Came,197935,3.18,FALSE,2011,77,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,"pop, Dance/Electronic",pop,GB
Attribute,Rihanna,We Found Love,215226,3.35,FALSE,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,"hip hop, pop, R&B",hip hop,US
Attribute,Chris Brown,Yeah 3x,241666,4.02,TRUE,2011,69,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16E-06,0.0934,0.7,130,"hip hop, pop, R&B",hip hop,US
Attribute,Swedish House Mafia,Save The World,213337,3.33,FALSE,2011,65,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.0759,0.4,126.879,"pop, Dance/Electronic",pop,SE
Attribute,Miguel,Sure Thing,195373,3.15,FALSE,2010,78,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,"pop, R&B",pop,MX
Attribute,Chris Brown,Beautiful People,225881,3.46,FALSE,2019,53,0.415,0.775,5,-6.366,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,"hip hop, pop, R&B",hip hop,US
Attribute,Avril Lavigne,What the Hell,220706,3.41,FALSE,2011,74,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,pop,pop,CA
Attribute,Rizzle Kicks,Down With The Trumpets,186851,3.07,FALSE,2011,59,0.753,0.88,4,-4.689,0,0.0806,0.087,0,0.24,0.794,115.057,hip hop,hip hop,GB
Attribute,Lady Gaga,Born This Way,260253,4.2,FALSE,2011,72,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,pop,pop,US
Attribute,David Guetta,Without You (feat. Usher),208133,3.28,FALSE,2012,70,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06E-06,0.157,0.402,127.884,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Foster The People,Pumped Up Kicks,239600,3.6,FALSE,2011,82,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,"rock, pop",rock,US
Attribute,Jessie J,Price Tag,223053,3.43,FALSE,2011,73,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85E-06,0.272,0.668,175.015,"hip hop, pop",hip hop,GB
Attribute,OneRepublic,Good Life,253306,4.13,TRUE,2009,72,0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,pop,pop,US
Attribute,Lupe Fiasco,The Show Goes On,239613,3.6,TRUE,2011,70,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,"hip hop, pop",hip hop,US
Attribute,James Morrison,I Won't Let You Go,229303,3.49,FALSE,2011,64,0.537,0.611,0,-6.427,1,0.0304,0.229,0,0.146,0.161,105.955,"pop, R&B",pop,GB
Attribute,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282400,4.42,FALSE,2011,65,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,rock,rock,US
Attribute,P!nk,F**kin' Perfect,213413,3.33,TRUE,2010,60,0.563,0.671,7,-4.788,1,0.0373,0.0422,0,0.36,0.45,91.964,pop,pop,US
Attribute,Coldplay,Every Teardrop Is a Waterfall,240796,4.01,FALSE,2011,69,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,"rock, pop",rock,GB
Attribute,P!nk,Raise Your Glass,202960,3.23,TRUE,2010,76,0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.029,0.624,122.019,pop,pop,US
Attribute,fun.,We Are Young (feat. Janelle MonÃ¡e),250626,4.11,FALSE,2012,76,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,"rock, pop",rock,IT
Attribute,Sean Paul,She Doesn't Mind,227786,3.48,FALSE,2012,70,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.30E-06,0.207,0.622,120.015,"hip hop, pop",hip hop,JM
Attribute,Rihanna,Where Have You Been,242680,4.03,FALSE,2011,71,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,"hip hop, pop, R&B",hip hop,US
Attribute,Maroon 5,One More Night,219546,3.4,FALSE,2012,74,0.716,0.821,5,-3.435,0,0.0314,0.0558,0,0.0844,0.618,92.997,pop,pop,US
Attribute,Skrillex,Bangarang (feat. Sirah),215253,3.35,TRUE,2011,70,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,"hip hop, pop, Dance/Electronic",hip hop,US
Attribute,The Wanted,Chasing The Sun,198800,3.19,FALSE,2012,69,0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,"pop, Dance/Electronic",pop,GB
Attribute,Nicki Minaj,Pound The Alarm,205640,3.26,TRUE,2012,64,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09E-06,0.0241,0.591,125.055,"hip hop, pop",hip hop,US
Attribute,MARINA,Primadonna,221075,3.41,FALSE,2012,78,0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,"pop, Dance/Electronic",pop,GB
Attribute,Kanye West,Mercy,329320,5.29,TRUE,2012,73,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,hip hop,hip hop,US
Attribute,DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,182333,3.02,FALSE,2012,58,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,"pop, Dance/Electronic",pop,GB
Attribute,PSY,Gangnam Style (ê°•ë‚¨ìŠ¤íƒ€ì¼),219493,3.39,FALSE,2012,72,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,pop,pop,KR
Attribute,Kesha,Die Young,211920,3.32,FALSE,2012,78,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,"pop, Dance/Electronic",pop,US
Attribute,Usher,Scream,234693,3.55,FALSE,2012,66,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,"hip hop, pop, R&B",hip hop,US
Attribute,Linkin Park,BURN IT DOWN,230253,3.5,FALSE,2012,73,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,"rock, metal",rock,US
Attribute,Flo Rida,Good Feeling,248133,4.08,FALSE,2012,76,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,"hip hop, pop",hip hop,US
Attribute,Katy Perry,Part Of Me,216160,3.36,FALSE,2012,73,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,pop,pop,US
Attribute,Kendrick Lamar,m.A.A.d city,350120,5.5,TRUE,2012,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,hip hop,hip hop,US
Attribute,Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,218190,3.38,FALSE,2011,68,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,"rock, pop, Dance/Electronic",rock,GB
Attribute,Icona Pop,I Love It,156773,2.37,TRUE,2012,51,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34E-05,0.172,0.86,125.953,"pop, Dance/Electronic",pop,SE
Attribute,Coldplay,Paradise,278719,4.39,FALSE,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,"rock, pop",rock,GB
Attribute,Frank Ocean,Lost,234093,3.54,TRUE,2012,64,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,"hip hop, pop, R&B",hip hop,US
Attribute,Calvin Harris,Let's Go (feat. Ne-Yo),232800,3.53,FALSE,2012,66,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Jessie J,Domino,231840,3.52,FALSE,2011,74,0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,"hip hop, pop",hip hop,GB
Attribute,Taylor Swift,I Knew You Were Trouble.,219720,3.4,FALSE,2012,59,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop,pop,US
Attribute,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131,3.17,TRUE,2012,61,0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,"hip hop, pop",hip hop,US
Attribute,P!nk,Try,247906,4.08,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop,pop,US
Attribute,Alex Clare,Too Close,256613,4.17,FALSE,2011,60,0.588,0.694,11,-4.278,0,0.0387,0.00948,0,0.113,0.271,126.027,rock,rock,GB
Attribute,Tyga,Faded,206666,3.27,TRUE,2012,58,0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,"hip hop, pop",hip hop,US
Attribute,Katy Perry,The One That Got Away,227333,3.47,FALSE,2012,72,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,pop,pop,US
Attribute,One Direction,What Makes You Beautiful,199986,3.2,FALSE,2012,82,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,pop,pop,GB
Attribute,Owl City,Good Time,205933,3.26,FALSE,2012,77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98E-06,0.371,0.682,126.05,"rock, pop",rock,US
Attribute,Calvin Harris,We'll Be Coming Back (feat. Example),234360,3.54,FALSE,2012,62,0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Disclosure,Latch,255631,4.16,FALSE,2013,74,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45E-05,0.0895,0.521,121.985,"pop, Dance/Electronic",pop,GB
Attribute,Coldplay,Princess of China,239215,3.59,FALSE,2011,66,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,"rock, pop",rock,GB
Attribute,Carrie Underwood,Blown Away,240133,4,FALSE,2012,63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,"pop, country",pop,US
Attribute,Kelly Clarkson,Stronger (What Doesn't Kill You),221946,3.42,FALSE,2011,74,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,"pop, R&B",pop,US
Attribute,Katy Perry,Wide Awake,220946,3.41,FALSE,2012,65,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,pop,pop,US
Attribute,Rita Ora,How We Do (Party),247026,4.07,TRUE,2012,48,0.738,0.922,7,-3.94,1,0.0833,0.0034,0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Rudimental,Feel the Love (feat. John Newman),245186,4.05,FALSE,2013,64,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,"pop, Dance/Electronic",pop,GB
Attribute,Demi Lovato,Give Your Heart a Break,205346,3.25,FALSE,2011,71,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,pop,pop,US
Attribute,Cher Lloyd,Want U Back,214013,3.34,FALSE,2011,67,0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,"pop, Dance/Electronic",pop,GB
Attribute,Imagine Dragons,Radioactive,186813,3.07,FALSE,2012,77,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,rock,rock,US
Attribute,Bruno Mars,Locked out of Heaven,233478,3.53,FALSE,2012,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,pop,pop,US
Attribute,will.i.am,Scream & Shout,283400,4.43,TRUE,2013,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96E-05,0.131,0.501,130.033,"hip hop, pop",hip hop,US
Attribute,2 Chainz,We Own It (Fast & Furious),227906,3.48,FALSE,2013,69,0.563,0.902,1,-4.586,0,0.402,0.0545,0,0.0524,0.559,171.999,"hip hop, pop",hip hop,US
